,Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
518969,518969,Five Iron Frenzy,In Through the out Door,1iBqOig7UJw4KP0Sb9vDlE,27,2021,punk,0.512,0.921,0,-6.016,1,0.0537,0.000123,0.0,0.719,0.728,74.972,190421,4
518970,518970,Bush Tetras,You Can't Be Funky,43v9KODObXQjxm0ADkEuU6,32,2021,punk,0.723,0.836,0,-5.249,1,0.154,0.0353,6.87e-06,0.0709,0.881,127.95,165253,4
518971,518971,Bully,Just For Love,6wQeNdJeBm6QCQQNIkQhd8,29,2021,punk,0.366,0.927,4,-7.059,1,0.286,0.00405,0.0,0.351,0.564,173.923,197739,4
518972,518972,Slothrust,The Next Curse,2aksJcRQTO5VKqQh1tr3fO,30,2021,punk,0.462,0.89,9,-4.469,0,0.0977,0.00516,4.8e-05,0.129,0.187,140.98,241639,4
518973,518973,Green Day,Brain Stew/Jaded - BBC Live Session,0WiuPppaCK4yj944Xgla0a,33,2021,punk,0.344,0.711,1,-5.352,1,0.245,0.00388,2.05e-05,0.0533,0.427,77.577,274196,4
518974,518974,Closed Tear,TIME,3L61JNtQrdw4rPVQfxxfN7,30,2021,punk,0.561,0.704,10,-8.999,1,0.0315,4.62e-05,0.94,0.165,0.0482,160.022,152989,5
518975,518975,Boy Harsher,Give Me a Reason,0c8QvbwhtQ9MGToNFua5eQ,31,2021,punk,0.664,0.789,7,-7.505,1,0.0394,0.117,0.906,0.0635,0.58,124.981,265560,4
518976,518976,Slothrust,Waiting,7Fej4yhXNj3hBFHOrcwiuR,27,2021,punk,0.608,0.554,9,-6.378,1,0.0301,0.0504,0.000156,0.0748,0.124,122.046,189962,4
518977,518977,Green Day,2000 Light Years Away - BBC Live Session,5iVOSacX0ZnNQeoxQ0PldS,34,2021,punk,0.27,0.977,10,-4.861,1,0.119,0.00235,1.12e-06,0.235,0.644,190.131,158390,4
518978,518978,The Rumpled,Fearless and Brave,17GshEAJNdAnoXKqtF3Qpm,38,2021,punk,0.5,0.951,5,-2.882,1,0.0482,0.00062,0.0167,0.206,0.814,149.872,177000,4
518979,518979,Automatic,Strange Conversations (Sudan Archives Remix),1Ero1ZD4xgKC9nabYvlQEA,31,2021,punk,0.694,0.723,2,-10.085,1,0.0686,0.00326,0.000338,0.394,0.532,101.012,162426,4
518980,518980,LustSickPuppy,EGO BRUISER,0w4jk3rgE09UDPYZDSEml3,29,2021,punk,0.592,0.967,7,-5.254,1,0.105,0.0109,0.000561,0.167,0.661,176.027,197147,4
518981,518981,Dream Nails,They/Them,7BuZgwIl9cx2hk2fsVlVYu,27,2021,punk,0.564,0.899,11,-2.962,1,0.0368,0.000882,0.0497,0.285,0.619,117.472,137781,4
518982,518982,Magnolia Park,The End,5NCfWkma426T8C66AIOWPS,28,2021,punk,0.459,0.827,4,-3.78,1,0.0403,0.00284,0.0,0.386,0.368,118.109,184966,4
518983,518983,LEATHERS,Day for Night,4B4fcsML6GegZ9Z2caXRSs,32,2021,punk,0.529,0.4,2,-12.729,1,0.0337,0.0676,0.447,0.108,0.117,119.963,208615,4
518984,518984,UNWELL,Friends Change,3igVSqayed3P1QrUDhfesa,27,2021,punk,0.492,0.963,1,-3.354,1,0.0617,0.000104,0.000264,0.289,0.409,92.511,204018,4
518985,518985,Magnolia Park,Deja Vu,6cQh27zqYMbNo55cDY2Amx,27,2021,punk,0.507,0.84,1,-3.971,1,0.0408,0.000498,0.0,0.109,0.484,176.057,183409,4
518986,518986,black midi,Hogwash and Balderdash,5sppeGyDJtqHCIcphyQxfj,33,2021,punk,0.492,0.934,0,-5.465,1,0.143,0.616,0.624,0.506,0.45,140.238,152933,4
518987,518987,Spread Joy,Kanst Du,6Pk8ANSFPShRAJsnvspI0m,30,2021,punk,0.437,0.675,9,-7.276,1,0.0297,2.89e-05,0.893,0.343,0.539,158.93,70469,4
518988,518988,Улица Восток,Запомню,7lAqzHM41H9xDyytDdsJcF,43,2021,punk,0.682,0.674,6,-3.776,0,0.0298,0.238,0.222,0.139,0.8,150.017,185600,4
518989,518989,Angel Du$t,Dancing On The Radio,0B5iOjvAs57ZQSJWoJ3zZ2,29,2021,punk,0.745,0.542,9,-6.543,1,0.0392,0.492,7.96e-06,0.0748,0.704,124.018,176759,4
518990,518990,Seventh Day Slumber,Lion And The Lamb,0AN6mh9gZ3OD6UhryCxhQ0,29,2021,punk,0.393,0.851,6,-6.697,0,0.0502,4.57e-05,0.000251,0.1,0.301,87.972,271485,4
518991,518991,Balvanera,Medium,0qYZylpIKlr8qwmuje9cNW,30,2021,punk,0.526,0.863,6,-5.704,1,0.057,0.000115,0.114,0.212,0.227,129.985,209630,4
518992,518992,Breathe Carolina,Vibes,0WFiohDUm3wbv1SRWlPFR3,32,2021,punk,0.674,0.807,8,-4.996,0,0.162,0.00875,0.000477,0.348,0.504,128.051,137461,4
518993,518993,3OH!3,LAST BREATH,7cEgQDbwwm8LQgFRzGwNJZ,29,2021,punk,0.669,0.64,0,-2.563,1,0.291,0.00643,0.0,0.151,0.882,143.826,132187,4
518994,518994,Magnolia Park,Back Home,1Hf0oUIkwrFVGyK1prGvkF,27,2021,punk,0.614,0.851,1,-5.52,1,0.0252,0.000206,0.000151,0.0847,0.33,105.996,188555,4
518995,518995,MOD SUN,Prayer,6oYK3QC2W2m6GVZpGUYUeA,30,2021,punk,0.425,0.583,8,-5.986,1,0.0426,0.15,3.08e-06,0.0575,0.181,75.079,162349,4
518996,518996,illuminati hotties,The Sway,40dIRHeWIhQNWflZKIemQI,29,2021,punk,0.693,0.446,6,-12.38,1,0.0299,0.13,0.212,0.24,0.74,126.967,215767,4
518997,518997,Adult Mom,Berlin,07ZY5mM23P88rslsUkxpgt,29,2021,punk,0.648,0.644,6,-7.253,1,0.0287,0.203,1.68e-06,0.105,0.898,129.025,200434,4
518998,518998,Save Ferris,Santeria,0FTHyxBgSKvK2d45djO8E4,31,2021,punk,0.636,0.511,4,-4.952,1,0.0411,0.362,0.0,0.137,0.964,172.173,189507,4
518999,518999,Dropkick Murphys,H.B.D.M.F.,15O0DPgTTSwrolWiAysgVO,30,2021,punk,0.25,0.826,7,-6.117,1,0.0417,0.0396,0.0,0.302,0.694,135.042,247726,3
519000,519000,Dropkick Murphys,Chosen Few,76cUj8xODARcjBBdYpOaCx,30,2021,punk,0.487,0.962,3,-4.324,0,0.124,0.00653,0.0,0.667,0.559,124.015,211609,4
519001,519001,Strange Ranger,Stopping Threshold,4R5tjns3hv5LqcA2EavIDj,28,2021,punk,0.224,0.224,0,-13.107,1,0.0378,0.154,0.545,0.2,0.212,139.699,59620,3
519002,519002,Magnolia Park,TDH2S,4rdPxSm8R5TWwV00tJmmCV,27,2021,punk,0.498,0.914,5,-2.381,1,0.0503,0.00161,0.0,0.203,0.78,106.833,204533,4
519003,519003,The Rumjacks,Light in My Shadow,6e1bXnAZYqRQUckNLnsoJN,35,2021,punk,0.554,0.949,10,-3.427,0,0.0443,0.000159,0.000354,0.119,0.729,105.004,199340,4
519004,519004,Stuck,Labor Leisure,7vlTzIe3ORrRiNB5q43Wuj,29,2021,punk,0.427,0.814,7,-8.328,1,0.0939,0.0131,0.0295,0.135,0.613,167.961,146812,4
519005,519005,LØLØ,die without u,5HISelbXQ2VpJS2SzvvM7G,30,2021,punk,0.546,0.848,11,-2.577,1,0.052,0.0315,2.82e-06,0.252,0.873,165.964,169814,4
519006,519006,Zanias,Unsaid,0no2CncFRuAEniGsQwQwA7,34,2021,punk,0.215,0.7,5,-7.101,0,0.0617,0.00107,0.499,0.0697,0.178,179.857,171915,3
519007,519007,Viagra Boys,Toad,6utbzr90zrrD9TELqSsx6L,33,2021,punk,0.404,0.856,2,-6.404,1,0.118,0.0313,0.000964,0.131,0.461,171.923,215378,4
519008,519008,AFI,No Eyes,32ABbnhfN5EYv24raxYXBg,28,2021,punk,0.376,0.941,1,-3.48,0,0.0676,2.39e-05,0.00016,0.138,0.392,164.953,213181,4
519009,519009,UNWELL,Carve,30Mh3XkDchtDzzTs2hysQH,26,2021,punk,0.493,0.983,8,-3.379,1,0.0984,8.5e-05,0.0324,0.324,0.686,83.009,151084,4
519010,519010,Dropkick Murphys,We Shall Overcome,13O6xpoXIbAjCRySX7SZCA,29,2021,punk,0.449,0.989,3,-3.485,1,0.0848,0.0033,0.000123,0.238,0.495,137.996,216519,4
519011,519011,Dropkick Murphys,City By The Sea,6Vu0glGND6qpR6aHSZAiIW,29,2021,punk,0.466,0.975,0,-4.237,1,0.0599,0.016,1.42e-05,0.36,0.617,111.992,227316,4
519012,519012,Seventh Day Slumber,I Need You,6zd8T1PBe9JFHmuVnurdRp,29,2021,punk,0.43,0.861,10,-5.085,1,0.0695,3.24e-05,0.558,0.232,0.389,147.997,230337,4
519013,519013,Aim High,Gender Neutral Happy Meal,52EGF1r21Bnu5v6RTVsNaX,26,2021,punk,0.479,0.926,2,-4.203,1,0.0667,0.000264,0.0,0.598,0.365,93.007,215057,4
519014,519014,Fair Do's,Consolation,1WcaaRjOtCY86oLnf71luo,24,2021,punk,0.389,0.899,7,-7.573,1,0.142,0.000211,0.487,0.22,0.402,189.036,115433,4
519015,519015,Lala Lala,Plates,2om26BJOzO9DQEzhPr3WNG,28,2021,punk,0.484,0.431,9,-10.909,1,0.0474,0.56,0.0428,0.102,0.319,114.998,170397,4
519016,519016,Green Day,Here Comes The Shock,2k2ITb8FyXcXY3vVcGk8l6,26,2021,punk,0.362,0.847,2,-5.689,1,0.053,3.95e-05,0.0,0.0937,0.667,175.053,154069,4
519017,519017,Angel Du$t,No Vacancy,46fHq1OeFHIG49pmlcWNg2,27,2021,punk,0.548,0.861,10,-4.725,1,0.155,0.0222,0.0386,0.242,0.622,162.041,169697,4
519018,519018,Mayday Parade,You Not Me,3UeHXgioyi33YSdilIGGDX,27,2021,punk,0.511,0.952,4,-4.065,1,0.0908,0.0249,0.014,0.101,0.407,120.964,215385,4
519019,519019,Show Me the Body,Rubberband,0FfiDJJw3s4c19qJFcAWHM,27,2021,punk,0.272,0.821,2,-4.751,1,0.0658,0.000915,0.005,0.208,0.265,120.553,200477,4
519020,519020,black midi,Slow (Loud),0SFIzioQ4DRVYt58rSAPCs,31,2021,punk,0.449,0.635,2,-8.238,1,0.0428,0.0179,0.849,0.318,0.247,150.066,336625,4
519021,519021,Snapped Ankles,Rhythm Is Our Business - Edit,0nSKPt85T4Y3PFKe9U1AoJ,35,2021,punk,0.571,0.911,0,-6.862,1,0.0399,0.00911,0.336,0.254,0.747,179.864,223000,4
519022,519022,Spiritual Cramp,Dog In A Cage,5r5RVvuMWidTcR1V2Qgpbv,30,2021,punk,0.415,0.895,4,-4.83,1,0.171,0.0518,0.0,0.541,0.616,170.849,138887,4
519023,519023,English Teacher,R&B,4GDsishOZqMnk4CRoncBqF,35,2021,punk,0.587,0.789,0,-5.764,1,0.0339,0.000262,0.449,0.264,0.777,151.012,171280,4
519024,519024,Bloc Party,Traps,2ZvxyrNMYKMTazLQI2v9BX,37,2021,punk,0.44,0.971,0,-3.018,1,0.137,0.00082,3.75e-06,0.0542,0.466,154.941,174582,4
519025,519025,The Interrupters,Intro / A Friend Like Me - Live,2EgGVQVH2maqoZMlSzHeTJ,32,2021,punk,0.358,0.958,2,-2.877,1,0.278,0.000339,4.6e-06,0.65,0.302,89.051,236353,4
519026,519026,Dazy,Invisible Thing,1W4pY0mKsgaKNs5VOBLNbp,27,2021,punk,0.41,0.922,11,-6.329,1,0.0443,4.47e-06,0.584,0.233,0.545,120.015,94917,4
519027,519027,AFI,On Your Back,0uwDEG8QrLC9jN9okXGLJx,27,2021,punk,0.576,0.942,11,-3.709,0,0.0583,3.63e-05,0.123,0.0632,0.637,112.422,140200,4
519028,519028,Sloppy Jane,Party Anthem,19nAFyw1nrMOofGB92ljdu,28,2021,punk,0.414,0.514,8,-7.367,1,0.0369,0.0931,0.000124,0.105,0.263,130.179,201147,3
519029,519029,Tunnel Vision,My Way Out,7lqFfTDNavCqNQ1xEEVQlB,27,2021,punk,0.339,0.784,2,-5.826,1,0.0793,0.00449,0.0,0.0551,0.715,165.998,256397,4
519030,519030,Wednesday,One More Last One,0S5ignB1r6rnWSgchybR2z,27,2021,punk,0.219,0.764,2,-6.789,1,0.045,1.37e-05,0.892,0.0996,0.388,175.956,199752,4
519031,519031,Famous,Nice While It Lasted,3BTHiy5ZMpBJBYt4D9erci,33,2021,punk,0.339,0.948,0,-7.708,1,0.121,0.00113,0.9,0.101,0.201,170.134,171587,4
519032,519032,Webbed Wing,Jesus's Age,6uDpqim2H4SnVmzBdEJivq,26,2021,punk,0.443,0.962,4,-2.883,1,0.0349,1.8e-06,0.045,0.0751,0.806,91.51,165220,4
519033,519033,Take The Name,Succubus,29MxwE1gPGVPOieQXdkQ41,30,2021,punk,0.48,0.954,11,-4.938,0,0.122,2.7e-06,7.14e-05,0.317,0.492,128.502,216774,4
519034,519034,Dark,Nyctophilia,5EM7enMPj4zPOKmKyX03Yh,32,2021,punk,0.284,0.644,4,-8.931,0,0.0362,1.54e-06,0.897,0.123,0.321,180.111,234159,4
519035,519035,MOD SUN,TwentyNUMB,6rk89xxSnK3Fkvu4mhPlqc,29,2021,punk,0.558,0.876,1,-3.805,0,0.0433,0.000572,0.0,0.34,0.866,152.016,136859,4
519036,519036,Mayday Parade,Notice,5fTtydNdefc3U5tdDQdiDf,27,2021,punk,0.335,0.916,0,-3.294,1,0.204,0.000336,0.00394,0.147,0.585,164.832,199722,4
519037,519037,Ovlov,Feel the Pain,0MZ16kS2uu0J1rwLDNjkYk,29,2021,punk,0.3,0.714,10,-9.45,1,0.0449,0.276,0.0634,0.194,0.214,118.43,288597,4
519038,519038,MOD SUN,Breakdowns,0SWI9vHWOj9aRcuJKmQsEN,29,2021,punk,0.577,0.826,10,-4.148,1,0.0761,0.423,0.0,0.125,0.352,140.011,181760,4
519039,519039,UNWELL,Bouquet of Withered Flowers,7hNfCw8Vz4tOjcGt6hKMYH,26,2021,punk,0.597,0.425,1,-8.689,1,0.0293,0.189,0.00499,0.616,0.406,119.975,236781,4
519040,519040,WANIMA,曖昧,46LzUNQbhoNBTcBNp0dtsH,50,2021,punk,0.684,0.893,11,-4.38,0,0.0506,0.047,0.0,0.344,0.758,123.962,221168,4
572261,572261,Charlotte Sands,Bad Day,5IzJBDURDhsfIWXE2kGvWb,59,2022,punk,0.677,0.83,9,-5.217,1,0.09,0.143,5.33e-06,0.195,0.934,145.071,153931,4
572262,572262,Beauty School Dropout,WE MADE PLANS & GOD LAUGHED,3xeioUDQyTqoWQDpz12CuE,59,2022,punk,0.548,0.75,11,-4.86,0,0.11,0.00235,1.31e-06,0.381,0.606,178.039,160534,4
572263,572263,Magnolia Park,Misfits,6W9CY1yt4FoAi2vKiqQLz0,56,2022,punk,0.61,0.864,5,-3.792,1,0.0445,0.000652,0.0,0.16,0.579,130.073,178263,4
572264,572264,Movements,Cherry Thrill,3zrA9UNPZqSpgFD1GXIHhg,53,2022,punk,0.729,0.731,3,-5.179,0,0.0329,0.0175,9.7e-06,0.108,0.941,104.011,199521,4
572265,572265,Beauty School Dropout,A$$A$$IN,3sA3QDurusOs0paKSUZ4I6,58,2022,punk,0.458,0.885,11,-4.5,0,0.082,0.00207,0.0,0.478,0.239,169.955,189176,4
572266,572266,LØLØ,u turn me on (but u give me depression),7MeP128gHh4GyTMoGUiZlt,59,2022,punk,0.699,0.821,3,-1.912,1,0.0519,0.00964,0.0,0.107,0.909,118.042,147536,4
572267,572267,Point North,Dark Days (feat. Jeris Johnson),0noEqnVKPCwEvgWekT1Pzl,55,2022,punk,0.479,0.985,9,-2.752,0,0.141,0.000315,0.0,0.373,0.356,87.548,170000,4
572268,572268,Loveless,Running Up That Hill (A Deal With God),4gt4zVee9wMut043fpB9vg,56,2022,punk,0.476,0.957,0,-4.252,0,0.0907,5.69e-05,0.0,0.141,0.422,108.023,233437,4
572269,572269,Against The Current,blindfolded,2yH6eL6f1Ada5MnmNpiPbr,58,2022,punk,0.507,0.975,7,-2.922,0,0.0495,0.000286,0.0,0.0784,0.426,141.984,199241,4
572270,572270,"Black Country, New Road",The Place Where He Inserted the Blade,3k2kIiJqUiIP49iUcOLpWT,57,2022,punk,0.376,0.451,11,-8.276,1,0.0327,0.402,4.13e-05,0.128,0.164,123.344,433360,3
572271,572271,jxdn,Sober,7K3rRx00hcS6MpZmYGUFH2,56,2022,punk,0.561,0.861,11,-3.04,1,0.0358,0.000348,0.0,0.0852,0.542,141.909,152375,4
572272,572272,The Garden,Chainsaw the Door,5MAY9dX4BwU6O7qV2DJCyP,51,2022,punk,0.58,0.828,10,-5.183,0,0.0641,0.000617,0.0361,0.291,0.624,92.517,148507,4
572273,572273,Waterparks,SELF-SABOTAGE,34KYsYoTRXMU0MBcfBvJha,52,2022,punk,0.603,0.872,9,-4.111,1,0.0596,0.137,0.0,0.596,0.416,118.022,157054,4
572274,572274,Magnolia Park,Feel Something,0ris8ZOev93elZLB0au38j,50,2022,punk,0.555,0.955,6,-2.886,0,0.163,0.000943,0.0,0.782,0.366,140.043,180175,4
572275,572275,Point North,RECOVER,2k7lPTbMXcVLDoHqTE2Yzt,50,2022,punk,0.444,0.948,4,-3.871,0,0.0856,6.58e-05,0.0,0.38,0.596,169.912,202339,4
572276,572276,The Garden,Freight Yard,12IZSRtnjulqIUX3Sad4gG,49,2022,punk,0.591,0.948,2,-5.443,1,0.0657,0.0322,0.959,0.103,0.874,160.031,147493,4
572277,572277,Viagra Boys,Punk Rock Loser,2pqoh1jUQoppztoQRRGyKK,55,2022,punk,0.693,0.84,7,-4.222,1,0.0563,0.104,0.0115,0.145,0.91,118.039,237980,4
572278,572278,KennyHoopla,DIRTY WHITE VANS//,51tegOXmUxqJKWMh8l3Oxi,50,2022,punk,0.496,0.786,1,-3.728,1,0.105,0.347,0.0,0.11,0.374,82.538,141091,4
572279,572279,Viagra Boys,Troglodyte,2FHMM1A7ozaPLn0wIY4SET,54,2022,punk,0.512,0.911,6,-3.727,0,0.128,0.0153,0.0266,0.193,0.613,160.19,199733,4
572280,572280,Beauty School Dropout,ALMOST FAMOUS,7lXAfpNbrQmbsqs9ZmsPv7,52,2022,punk,0.598,0.871,8,-5.755,1,0.0342,0.000451,0.0,0.16,0.706,130.07,188423,4
572281,572281,"Black Country, New Road",Good Will Hunting,0Ppd0oDauQpaQgNvpHzq24,53,2022,punk,0.587,0.358,2,-9.194,1,0.0276,0.219,0.00201,0.192,0.368,96.685,297907,3
572282,572282,Maggie Lindemann,how could you do this to me?,3fLCfvAGhyi8i4MfBjHCLB,52,2022,punk,0.477,0.848,4,-6.474,0,0.105,0.0126,7.76e-06,0.409,0.311,96.009,160000,4
572283,572283,Loveless,Worst Case Scenario,0YM173YNbhtzxYYNWOj04n,49,2022,punk,0.314,0.976,0,-3.638,1,0.155,0.00037,0.0,0.073,0.654,99.163,180019,4
572284,572284,408,Backfired,3R5RQp9A41pp7l9qHNLGzF,48,2022,punk,0.496,0.937,5,-2.628,1,0.132,0.0767,0.0,0.123,0.182,178.021,153876,3
572285,572285,Simple Plan,Ruin My Life (feat. Deryck Whibley),0g4Nl4tH0jef0wApjV5sfH,54,2022,punk,0.505,0.893,1,-3.314,1,0.1,0.00169,0.0,0.145,0.682,171.081,199199,4
572286,572286,Ryan Oakes,HEAVYWEIGHT,6bAx3WfHbtY4LjuS7tdCPK,49,2022,punk,0.522,0.9,2,-3.34,1,0.265,0.000605,0.0,0.386,0.409,163.131,169325,4
572287,572287,Against The Current,Wildfire,2yHmIxXi48DFl6zQlIhEaj,53,2022,punk,0.569,0.884,6,-5.654,0,0.0316,0.000158,0.000619,0.199,0.429,121.01,166779,4
572288,572288,jxdn,Even In The Dark,4g4m74G999qSuT8b1Zr6IC,51,2022,punk,0.547,0.446,2,-5.288,1,0.0307,0.21,0.0,0.0929,0.572,130.016,160114,4
572289,572289,Neck Deep,STFU,3kUOyI09uhyv2hqKgj2o39,52,2022,punk,0.402,0.965,4,-4.097,1,0.0714,0.000123,2.48e-05,0.112,0.512,186.016,172481,4
572290,572290,The Garden,OC93,6agpJq6aZjAH53s4IS3ZsP,46,2022,punk,0.441,0.982,1,-6.064,0,0.0792,0.0227,0.848,0.231,0.2,99.956,178507,4
572291,572291,The Garden,Horseshit on Route 66,6DL44bNYvHzr1E58BAx5zx,47,2022,punk,0.498,0.978,1,-5.115,1,0.142,0.0283,0.000191,0.345,0.435,112.328,158000,4
572292,572292,LØLØ,debbie downer,6VTzauIrG2hjKtKFYFJfMT,49,2022,punk,0.555,0.932,2,-3.422,1,0.0632,0.00808,0.0,0.066,0.687,90.002,159618,4
572293,572293,Loveless,"If You Have My Voodoo Doll, Give Me A Hug",1sACXjHcXs17HJXlwpXfMk,47,2022,punk,0.367,0.972,8,-2.437,1,0.248,0.000845,0.0,0.212,0.234,180.12,186869,3
572294,572294,Charlotte Sands,Tantrum,0hInN3yci5wTnqCl1DXShW,49,2022,punk,0.635,0.89,0,-4.922,1,0.0702,0.0828,7.61e-06,0.184,0.579,92.015,157363,4
572295,572295,Ryan Oakes,BURNOUT,0XSONcnJIcsQys61ZRv7g0,48,2022,punk,0.51,0.928,2,-4.509,1,0.101,0.000792,3.91e-05,0.376,0.564,160.043,172500,4
572296,572296,"Black Country, New Road",Intro,3x94tRszQo5AJqaLCg6G8K,52,2022,punk,0.489,0.524,7,-9.497,1,0.0463,0.0336,0.785,0.255,0.809,70.832,54907,4
572297,572297,The Interrupters,Raised By Wolves,4lUubz3TMfHfQDJl0mAo2l,50,2022,punk,0.54,0.87,1,-2.297,1,0.0766,0.0055,1.83e-06,0.0691,0.703,134.99,181798,4
572298,572298,Charlotte Sands,Want You Like That,0aKWr5K7ydkegVoxd3dBeM,48,2022,punk,0.469,0.619,8,-4.72,1,0.0469,0.00187,0.0,0.219,0.539,157.974,174565,4
572299,572299,The Garden,Orange County Punk Rock Legend,4zLRBrs72c4eTFAHKSFFEJ,46,2022,punk,0.675,0.86,4,-5.231,0,0.135,0.143,0.0,0.462,0.75,119.985,100493,4
572300,572300,All Time Low,Blinding Lights,2fx0rkeRamaGtmtA5QVkuy,49,2022,punk,0.449,0.886,8,-2.501,1,0.0624,0.00248,7.48e-05,0.0743,0.61,171.016,193152,4
572301,572301,Maggie Lindemann,self sabotage,3q4lbZmJzc039EdTGuVtx4,51,2022,punk,0.617,0.76,8,-6.577,0,0.0846,0.0272,2.28e-06,0.129,0.511,140.078,182274,4
572302,572302,The Interrupters,In The Mirror,5Pwenv6y4uSH8PwA6ikLLI,50,2022,punk,0.527,0.93,1,-1.637,1,0.0491,0.00193,6.4e-05,0.338,0.9,155.042,184760,4
572303,572303,"nothing,nowhere.",M1SERY_SYNDROME (feat. BUDDY NIELSEN),4otAANskhQoMSLeLGsWdT9,46,2022,punk,0.33,0.913,5,-5.619,1,0.0839,3.74e-05,0.00387,0.201,0.19,167.956,184111,4
572304,572304,Flogging Molly,These Times Have Got Me Drinking / Tripping Up The Stairs,47AK0542IdPkD4pMbynDxg,45,2022,punk,0.185,0.941,2,-3.457,1,0.105,0.00108,0.0,0.33,0.505,150.983,253376,4
572305,572305,The Red Jumpsuit Apparatus,Face Down - Symphonic Edition,3rzwBdOX741P5N394o5faL,48,2022,punk,0.367,0.483,10,-6.852,1,0.0321,0.202,0.0,0.111,0.152,175.902,207273,4
572306,572306,"Black Country, New Road",Basketball Shoes,4ShVovnLIlObG43vwaCRkJ,50,2022,punk,0.283,0.451,7,-8.585,1,0.0452,0.0203,0.00318,0.0463,0.0683,91.116,757440,3
572307,572307,The Garden,X in the Dirt,46Cp4jHAIQRKexJYpzJpbd,44,2022,punk,0.392,0.98,11,-4.946,0,0.234,0.00462,0.0149,0.345,0.253,166.714,148507,4
572308,572308,Waterparks,SELF-SABOTAGE (feat. Good Charlotte),0Xio3TJaKcH819kEPjjLyS,48,2022,punk,0.57,0.873,9,-3.484,1,0.0821,0.0937,0.0,0.627,0.501,118.035,157054,4
572309,572309,Loveless,IS IT ME,6RB1ZQciN9YLh6ILKhAevU,45,2022,punk,0.549,0.943,2,-3.994,1,0.0691,0.00202,0.0,0.117,0.384,101.971,213494,4
572310,572310,Charlotte Sands,Every Guy Ever,1srdYQIXMmdqtEYsJFq8Xc,47,2022,punk,0.598,0.678,0,-5.495,1,0.0485,0.00294,0.0,0.307,0.432,94.957,159158,4
572311,572311,Maggie Lindemann,take me nowhere,7lyUiO0MqU6maDiFup4cnQ,49,2022,punk,0.49,0.832,11,-6.063,0,0.0829,0.00061,5.81e-06,0.323,0.393,143.967,174757,4
572312,572312,jxdn,Beautiful Boy,1cmIa5VRsl9vOZl6zNRlHf,47,2022,punk,0.561,0.788,4,-5.503,1,0.0475,0.00666,1.7e-05,0.108,0.616,75.003,158656,4
572313,572313,Maggie Lindemann,casualty of your dreams,65cZeHbr8LzwQoQkjqJwfu,50,2022,punk,0.598,0.67,5,-5.821,0,0.0374,0.0188,0.0,0.187,0.294,136.001,197256,4
572314,572314,black midi,Sugar/Tzu,0DkazfLyVRaMvSkwycyyfT,49,2022,punk,0.275,0.977,0,-4.418,1,0.378,0.105,1.08e-05,0.472,0.101,87.678,230687,4
572315,572315,black midi,Welcome To Hell,5ON8SSEFQtnhftaRAOt9Wl,49,2022,punk,0.528,0.941,0,-1.596,1,0.193,0.168,0.000498,0.0931,0.466,128.904,249709,4
572316,572316,Magnolia Park,Radio Reject,5e2nKdiIRq7bNt8xkhvJhX,45,2022,punk,0.469,0.948,8,-3.024,1,0.129,0.000463,0.0,0.377,0.669,83.974,142138,4
572317,572317,MOD SUN,Battle Scars,4l42ScC0z19ygzbpS4JzGi,45,2022,punk,0.686,0.746,8,-6.268,1,0.0302,0.0105,7.24e-06,0.0328,0.358,128.007,171673,4
572318,572318,Simple Plan,The Antidote,79Cr40AJWWnmUNTxyi2nhp,51,2022,punk,0.473,0.921,1,-3.521,1,0.0466,0.00109,1.25e-06,0.0341,0.39,152.126,195899,4
572319,572319,Hot Milk,Teenage Runaways,0n26pelcG2JrPeIhuA7YNh,45,2022,punk,0.406,0.94,1,-4.785,0,0.0685,0.00038,6.99e-06,0.0981,0.367,175.0,179175,4
572320,572320,The Cure,Cut - 1990 Demo,7yrZCBUokAMTJtOzXSHKYu,42,2022,punk,0.686,0.73,4,-7.954,0,0.0269,0.00288,0.478,0.0641,0.507,112.245,213293,4
572321,572321,The Home Team,FOMO (Bored of You),4uhJyUFMvEaH6x4wGyoTeH,42,2022,punk,0.668,0.934,6,-3.511,1,0.0979,0.0485,5.77e-06,0.294,0.722,111.996,167713,4
572322,572322,UNWELL,Epiphany,54w7RxTpz8HBxQAzSgmGug,42,2022,punk,0.499,0.993,6,-1.879,1,0.189,7.84e-05,0.0218,0.376,0.404,120.044,212779,4
572323,572323,Telltale,Lie Your Way Out,5pTWh1WlthvyRLPp1KnJtN,43,2022,punk,0.427,0.837,6,-3.562,1,0.0513,0.0504,0.0043,0.526,0.423,146.864,145306,4
572324,572324,10-FEET,第ゼロ感,3GGOKTfxgyluPvAFnB30zE,70,2022,punk,0.431,0.954,2,-3.156,1,0.238,4.52e-05,8.26e-06,0.325,0.311,150.043,287991,4
572325,572325,MOD SUN,SEXOXO (feat. Charlotte Sands),14jOp5iY2t2I9r6wEhJxh7,45,2022,punk,0.631,0.682,2,-5.67,1,0.0354,0.103,2.82e-05,0.0854,0.448,90.011,158856,4
572326,572326,Loveless,just like i do,5tMIH9LMFBIfUaCTgJOqWg,44,2022,punk,0.312,0.904,2,-4.806,0,0.134,0.0201,0.0,0.0269,0.252,106.636,181676,4
